maker,year_range,supplier_group,product,trade_year_cnt,total_volume
JAC,2016-2020,"Wuxi Weifu Environmental Catalysts Co., Ltd.",catalytic_converter,4,4779
JAC,2016-2020,Youfin,abs_esc,4,5955
JAC,2016-2020,ZF,abs_esc,2,856
JAC,2016-2020,"Zhejiang Qibo Machinery Co., Ltd.",oil_pump,1,936
JAC,2021-2025,"Anhui Xingrui Gear Transmission Co., Ltd.",manual_transmission,1,860
JAC,2021-2025,Beijing West Industries,abs_esc,2,725
JAC,2021-2025,Bosch,abs_esc,1,909
JAC,2021-2025,"Dias Automotive Electronic Systems Co., Ltd.",abs_esc,2,1004
JAC,2021-2025,Dongan,automatic_transmission_(at),2,1652
JAC,2021-2025,"Ningbo Shuanglin Auto Parts Co., Ltd.",automatic_transmission_(at),1,463
JAC,2021-2025,"Shaanxi Fast Auto Drive Group Co., Ltd.",manual_transmission,1,880
JAC,2021-2025,"Shanghai LEEKR Technology Co., Ltd.",abs_esc,1,549
JAC,2021-2025,Trinova,abs_esc,1,1498
JAC,2021-2025,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,4,4220
JAC,2021-2025,"Wuxi Weifu Environmental Catalysts Co., Ltd.",catalytic_converter,1,462
JAC,2021-2025,Youfin,abs_esc,4,4919
JAC,2021-2025,ZF,automatic_transmission_(at),2,813
JAC Group,2021-2025,Beijing West Industries,abs_esc,2,2649
JAC Group,2021-2025,Bosch,abs_esc,3,3351
JAC Group,2021-2025,Trinova,abs_esc,2,2105
JAC Group,2021-2025,Umicore,catalytic_converter,2,2324
JAC Group,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,1,358
JAC Group,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,940
JAC Group,2021-2025,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,3,1621
JAC Group,2021-2025,ZF,abs_esc,1,112
Jaguar Land Rover,2005-2010,Aisin,automatic_transmission_(at),1,809
Jaguar Land Rover,2005-2010,Bosch,power_steering_pump,1,246
Jaguar Land Rover,2005-2010,Federal-Mogul,piston,1,211
Jaguar Land Rover,2005-2010,Garrett Motion,disc_brake_(pad),1,521
Jaguar Land Rover,2005-2010,ITT,disc_brake_(pad),1,636
Jaguar Land Rover,2005-2010,MAHLE,piston,1,355
Jaguar Land Rover,2005-2010,"SinterCast, Inc.",cylinder_block,2,996
Jaguar Land Rover,2005-2010,thyssenKrupp,camshaft,1,850
Jaguar Land Rover,2005-2010,ZF,torque_converter,1,336
Jaguar Land Rover,2011-2015,Aisin,automatic_transmission_(at),1,335
Jaguar Land Rover,2011-2015,Aptiv,stablizer,1,295
Jaguar Land Rover,2011-2015,Bosch,abs_esc,1,110
Jaguar Land Rover,2011-2015,Bosch,fuel_pump,1,615
Jaguar Land Rover,2011-2015,Bosch,power_steering_pump,1,2053
Jaguar Land Rover,2011-2015,Bosch,starter_motor,1,995
Jaguar Land Rover,2011-2015,Bosch,water_pump,1,334
Jaguar Land Rover,2011-2015,Continental,fuel_pump,2,952
Jaguar Land Rover,2011-2015,Denso,fuel_injection,2,1143
Jaguar Land Rover,2011-2015,Denso,starter_motor,3,3984
Jaguar Land Rover,2011-2015,Dowlais Group plc,clutch,1,962
Jaguar Land Rover,2011-2015,Federal-Mogul,disc_brake_(pad),1,916
Jaguar Land Rover,2011-2015,Federal-Mogul,piston,2,1305
Jaguar Land Rover,2011-2015,Freudenberg Sealing Technologies,camshaft,2,614
Jaguar Land Rover,2011-2015,Freudenberg Sealing Technologies,crankshaft,2,940
Jaguar Land Rover,2011-2015,Georg Fischer AG,automatic_transmission_(at),1,173
Jaguar Land Rover,2011-2015,Hella,water_pump,1,510
Jaguar Land Rover,2011-2015,Hirschvogel,fuel_injection,1,253
Jaguar Land Rover,2011-2015,ITT,disc_brake_(pad),1,347
Jaguar Land Rover,2011-2015,Magna,manual_transmission,1,744
Jaguar Land Rover,2011-2015,Magna,oil_pump,2,1264
Jaguar Land Rover,2011-2015,Magna,water_pump,2,1669
Jaguar Land Rover,2011-2015,MAHLE,camshaft,4,2285
Jaguar Land Rover,2011-2015,Nidec,water_pump,1,683
Jaguar Land Rover,2011-2015,Pierburg,water_pump,2,1159
Jaguar Land Rover,2011-2015,Rheinmetall,piston,2,1436
Jaguar Land Rover,2011-2015,"SinterCast, Inc.",cylinder_block,1,103
Jaguar Land Rover,2011-2015,Sogefi,stablizer,1,229
Jaguar Land Rover,2011-2015,thyssenkrupp,shock_absorber,1,1263
Jaguar Land Rover,2011-2015,thyssenKrupp,camshaft,2,1358
Jaguar Land Rover,2011-2015,thyssenKrupp,crankshaft,1,903
Jaguar Land Rover,2011-2015,thyssenKrupp,shock_absorber,1,937
Jaguar Land Rover,2011-2015,thyssenKrupp,stablizer,3,1428
Jaguar Land Rover,2011-2015,Tupy S.A.,cylinder_block,1,624
Jaguar Land Rover,2011-2015,Visteon,steering_gear,1,378
Jaguar Land Rover,2011-2015,Woco Industrietechnik GmbH,fuel_pump,1,192
Jaguar Land Rover,2011-2015,ZF,automatic_transmission_(at),4,11653
Jaguar Land Rover,2011-2015,ZF,manual_transmission,1,334
Jaguar Land Rover,2011-2015,ZF,stablizer,1,101
Jaguar Land Rover,2011-2015,ZF,steering_gear,1,254
Jaguar Land Rover,2011-2015,ZF,torque_converter,2,4294
Jaguar Land Rover,2016-2020,BorgWarner,starter_motor,1,874
Jaguar Land Rover,2016-2020,Bosch,fuel_injection,1,226
Jaguar Land Rover,2016-2020,Bosch,water_pump,1,617
Jaguar Land Rover,2016-2020,Continental,abs_esc,2,831
Jaguar Land Rover,2016-2020,Continental,fuel_pump,1,608
Jaguar Land Rover,2016-2020,Denso,starter_motor,1,303
Jaguar Land Rover,2016-2020,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,4,4176
Jaguar Land Rover,2016-2020,Ebersp?cher Gruppe GmbH & Co. KG,exhaust_manifold,1,480
Jaguar Land Rover,2016-2020,"F.C.C. Co., Ltd.",clutch,1,629
Jaguar Land Rover,2016-2020,Federal-Mogul,disc_brake_(pad),2,1131
Jaguar Land Rover,2016-2020,Federal-Mogul,piston,1,796
Jaguar Land Rover,2016-2020,Ford,crankshaft,1,4123
Jaguar Land Rover,2016-2020,Ford,fuel_pump,1,485
Jaguar Land Rover,2016-2020,Forvia,catalytic_converter,3,11218
Jaguar Land Rover,2016-2020,Forvia,exhaust_manifold,1,203
Jaguar Land Rover,2016-2020,FTE,clutch,1,627
Jaguar Land Rover,2016-2020,Hanon Systems,power_steering_pump,1,868
Jaguar Land Rover,2016-2020,Hirschvogel,transmission_shaft,1,780
Jaguar Land Rover,2016-2020,Jaguar Land Rover,catalytic_converter,1,543
Jaguar Land Rover,2016-2020,Magna,water_pump,1,605
Jaguar Land Rover,2016-2020,MAHLE,camshaft,1,534
Jaguar Land Rover,2016-2020,Nidec,water_pump,1,471
Jaguar Land Rover,2016-2020,"Novelis, Inc.",chassis_frame,1,311
Jaguar Land Rover,2016-2020,Pierburg,water_pump,1,796
Jaguar Land Rover,2016-2020,PMG,shock_absorber,1,576
Jaguar Land Rover,2016-2020,Rheinmetall,piston,2,1970
Jaguar Land Rover,2016-2020,Rheinmetall,water_pump,1,663
Jaguar Land Rover,2016-2020,Tenneco,catalytic_converter,5,6946
Jaguar Land Rover,2016-2020,Tenneco,exhaust_manifold,1,515
Jaguar Land Rover,2016-2020,Tenneco,shock_absorber,2,1309
Jaguar Land Rover,2016-2020,thyssenkrupp,shock_absorber,1,154
Jaguar Land Rover,2016-2020,thyssenKrupp,camshaft,1,543
Jaguar Land Rover,2016-2020,Vibracoustic,shock_absorber,2,1154
Jaguar Land Rover,2016-2020,ZF,automatic_transmission_(at),5,13656
Jaguar Land Rover,2016-2020,ZF,chassis_frame,1,289
Jaguar Land Rover,2016-2020,ZF,disc_brake_(pad),1,1878
Jaguar Land Rover,2016-2020,ZF,manual_transmission,1,984
Jaguar Land Rover,2016-2020,ZF,torque_converter,2,1826
Jaguar Land Rover,2021-2025,Alicon Castalloy Ltd.,crossmember,1,602
Jaguar Land Rover,2021-2025,Continental,abs_esc,1,919
Jaguar Land Rover,2021-2025,Continental,disc_brake_(pad),1,745
Jaguar Land Rover,2021-2025,Denso,starter_motor,4,2789
Jaguar Land Rover,2021-2025,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,1,774
Jaguar Land Rover,2021-2025,Forvia,catalytic_converter,1,1608
Jaguar Land Rover,2021-2025,Hanon Systems,power_steering_pump,1,385
Jaguar Land Rover,2021-2025,Magna,water_pump,1,453
Jaguar Land Rover,2021-2025,Ryobi,camshaft,2,7238
Jaguar Land Rover,2021-2025,Tenneco,catalytic_converter,1,178
Jaguar Land Rover,2021-2025,Tenneco,shock_absorber,2,1582
Jaguar Land Rover,2021-2025,thyssenkrupp,shock_absorber,1,480
Jaguar Land Rover,2021-2025,ZF,automatic_transmission_(at),3,9749
Jaguar Land Rover,2021-2025,ZF,disc_brake_(pad),1,274
JBM Auto,2021-2025,Allison Transmission,automatic_transmission_(at),1,272
Jeep,2005-2010,Aisin,manual_transmission,1,1359
Jeep,2005-2010,Forvia,exhaust_manifold,1,518
Jeep,2005-2010,"Grede Holdings LLC - Brewton, AL",exhaust_manifold,1,285
Jeep,2005-2010,MAHLE,piston,1,413
Jeep,2005-2010,Metaldyne,crankshaft,1,742
Jeep,2005-2010,Mitsubishi,starter_motor,1,746
Jeep,2005-2010,thyssenKrupp,crankshaft,1,451
Jeep,2005-2010,ZF,clutch,1,781
Jeep,2011-2015,Aisin,manual_transmission,1,1094
Jeep,2011-2015,"American Axle & Manufacturing Holdings, Inc.",clutch,1,672
Jeep,2011-2015,Baosteel Tailored Blanks GmbH,chassis_frame,1,304
Jeep,2011-2015,Benteler,catalytic_converter,1,226
Jeep,2011-2015,Bosch,fuel_pump,1,924
Jeep,2011-2015,Chrysler,automatic_transmission_(at),1,572
Jeep,2011-2015,Chrysler,torque_converter,1,487
Jeep,2011-2015,Continental,fuel_injection,1,167
Jeep,2011-2015,Continental,fuel_pump,1,270
Jeep,2011-2015,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,1,681
Jeep,2011-2015,"F.C.C. Co., Ltd.",clutch,1,762
Jeep,2011-2015,Hyundai,chassis_frame,1,435
Jeep,2011-2015,Hyundai,manual_transmission,1,301
Jeep,2011-2015,MAHLE,piston,2,1059
Jeep,2011-2015,Mitsubishi,starter_motor,1,2145
Jeep,2011-2015,Mobis,chassis_frame,1,935
Jeep,2011-2015,thyssenKrupp,camshaft,1,670
Jeep,2011-2015,Wescast,exhaust_manifold,1,169
Jeep,2011-2015,ZF,automatic_transmission_(at),3,3352
Jeep,2016-2020,Aisin,automatic_transmission_(at),1,555
Jeep,2016-2020,AISIN,automatic_transmission_(at),1,118
Jeep,2016-2020,Akebono Brake Industry,disc_brake_(pad),1,570
Jeep,2016-2020,Benteler,catalytic_converter,4,5148
Jeep,2016-2020,Bosch,fuel_injection,2,1953
Jeep,2016-2020,Bosch,fuel_pump,2,2278
Jeep,2016-2020,Bosch,starter_motor,2,1656
Jeep,2016-2020,Bosch,steering_gear,1,955
Jeep,2016-2020,Dana India Pvt. Ltd.,camshaft,1,822
Jeep,2016-2020,Denso,starter_motor,1,1576
Jeep,2016-2020,Federal-Mogul,piston,1,1231
Jeep,2016-2020,Forvia,catalytic_converter,3,1135
Jeep,2016-2020,Freudenberg Sealing Technologies,camshaft,1,187
Jeep,2016-2020,Kyoritsu,stablizer,1,741
Jeep,2016-2020,Magna,water_pump,2,672
Jeep,2016-2020,Martinrea,cylinder_block,2,2806
Jeep,2016-2020,Mitsubishi,starter_motor,5,3775
Jeep,2016-2020,Nemak,cylinder_block,1,1246
Jeep,2016-2020,Plastomer Corporation,water_pump,1,292
Jeep,2016-2020,Rheinmetall,water_pump,1,818
Jeep,2016-2020,Schaeffler,clutch,1,1047
Jeep,2016-2020,Schaeffler,piston,1,528
Jeep,2016-2020,SKF,transmission_shaft,1,2676
Jeep,2016-2020,thyssenkrupp,camshaft,1,643
Jeep,2016-2020,thyssenkrupp,shock_absorber,1,221
Jeep,2016-2020,thyssenKrupp,camshaft,2,2499
Jeep,2016-2020,TI,fuel_pump,2,1130
Jeep,2016-2020,ZF,automatic_transmission_(at),2,838
Jeep,2016-2020,ZF,chassis_frame,1,918
Jeep,2021-2025,Aisin,automatic_transmission_(at),3,1870
Jeep,2021-2025,Aisin,manual_transmission,1,207
Jeep,2021-2025,AISIN,manual_transmission,2,2667
Jeep,2021-2025,Anexo Automotiva Solu??es Industriais em Metais e Pl?sticos Ltda.,chassis_frame,1,820
Jeep,2021-2025,Bosch,fuel_injection,1,1178
Jeep,2021-2025,Bosch,fuel_pump,2,3148
Jeep,2021-2025,Bosch,starter_motor,2,1353
Jeep,2021-2025,Bosch,steering_gear,2,764
Jeep,2021-2025,Brake Parts Inc. - Mexico,clutch,1,257
Jeep,2021-2025,Continental,abs_esc,3,2476
Jeep,2021-2025,Denso,starter_motor,1,278
Jeep,2021-2025,ElringKlinger,camshaft,1,362
Jeep,2021-2025,Faurecia,exhaust_manifold,2,2035
Jeep,2021-2025,Forvia,exhaust_manifold,1,742
Jeep,2021-2025,Hitachi,shock_absorber,3,1670
Jeep,2021-2025,Hoerbiger,manual_transmission,1,916
Jeep,2021-2025,Kirchhoff,chassis_frame,2,2249
Jeep,2021-2025,MacLean-Fogg,automatic_transmission_(at),1,418
Jeep,2021-2025,Magna,crossmember,1,180
Jeep,2021-2025,Magna,stablizer,1,840
Jeep,2021-2025,MAHLE,piston,1,610
Jeep,2021-2025,Marelli,fuel_pump,1,935
Jeep,2021-2025,Marelli,shock_absorber,3,1735
Jeep,2021-2025,Martinrea,chassis_frame,3,2257
Jeep,2021-2025,Metalsa,chassis_frame,3,1964
Jeep,2021-2025,Mitsubishi,starter_motor,3,1482
Jeep,2021-2025,Nemak,cylinder_block,2,970
Jeep,2021-2025,Nexteer,steering_gear,1,373
Jeep,2021-2025,Pierburg,water_pump,1,840
Jeep,2021-2025,Rollax GmbH & Co. KG,automatic_transmission_(at),1,434
Jeep,2021-2025,Schaeffler,clutch,3,4518
Jeep,2021-2025,SEG,starter_motor,4,2918
Jeep,2021-2025,Tenneco,shock_absorber,2,1251
Jeep,2021-2025,UACJ,crossmember,1,277
Jeep,2021-2025,ZF,automatic_transmission_(at),6,6994
Jeep,2021-2025,ZF,shock_absorber,2,584
Jemmell New Energy,2016-2020,Ruili,abs_esc,1,170
Jemmell New Energy,2021-2025,"Global Technology Co., Ltd.",abs_esc,2,2275
Jemmell New Energy,2021-2025,Ruili,abs_esc,4,2110
Jemmell New Energy,2021-2025,Trinova,abs_esc,1,531
Jemmell New Energy,2021-2025,Wonder Auto Technology Group (WATG),shock_absorber,1,1541
Jemmell New Energy,2021-2025,Youfin,abs_esc,3,2970
Jiangling,2011-2015,Magna,manual_transmission,1,920
Jiangling,2011-2015,Shengrui,automatic_transmission_(at),1,449
Jiangling,2011-2015,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",oil_pump,1,154
Jiangling,2011-2015,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",water_pump,1,379
Jiangling Holding,2011-2015,Beijing West Industries,abs_esc,1,1589
Jiangling Holding,2011-2015,"Fujian Zhaori Environmental Science and Technology Development Co., Ltd.",catalytic_converter,1,1036
Jiangling Holding,2016-2020,Beijing West Industries,abs_esc,3,2320
Jiangling Holding,2016-2020,Bosch,abs_esc,1,417
Jiangling Holding,2016-2020,Chongqing Changan,catalytic_converter,1,572
Jiangling Holding,2016-2020,Exedy,torque_converter,1,1201
Jiangling Holding,2016-2020,"Fujian Zhaori Environmental Science and Technology Development Co., Ltd.",catalytic_converter,3,4012
Jiangling Holding,2016-2020,HL Mando,abs_esc,2,1117
Jiangling Holding,2016-2020,"Japhl Powertrain Systems Co., Ltd.",catalytic_converter,1,586
Jiangling Holding,2016-2020,"Jinhua Oulun Catalytic Scheme Co., Ltd.",catalytic_converter,1,364
Jiangling Holding,2016-2020,Shengrui,automated_manual_transmission,1,1133
Jiangling Holding,2016-2020,Shengrui,automatic_transmission_(at),2,1952
Jiangling Holding,2016-2020,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,1,576
Jiangling Holding,2016-2020,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,815
Jiangling Holding,2016-2020,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,1,456
Jiangling Holding,2016-2020,"Zhejiang Zomax Transmission Co., Ltd.",manual_transmission,1,630
Jiangling Motors,2011-2015,"Bohai Automotive Systems Co., Ltd.",piston,1,417
Jiangling Motors,2011-2015,"Chongqing Dajiang Jiexin Forging Co., Ltd.",crankshaft,1,349
Jiangling Motors,2011-2015,Chongqing Qin'an Mechanical & Electrical Plc.,crankshaft,1,858
Jiangling Motors,2011-2015,Chongqing Qin'an Mechanical & Electrical Plc.,cylinder_block,1,188
Jiangling Motors,2011-2015,SAIC Motor Group,clutch,1,650
Jiangling Motors,2011-2015,Shanghai Beite Tech,shock_absorber,1,853
Jiangling Motors,2011-2015,"Tianjin Beite Automotive Parts Co., Ltd.",shock_absorber,1,345
Jiangling Motors,2011-2015,ZF,automatic_transmission_(at),1,669
Jiangling Motors,2011-2015,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",disc_brake_(pad),1,874
Jiangling Motors,2016-2020,Airui,catalytic_converter,1,441
Jiangling Motors,2016-2020,Bosch,abs_esc,5,12748
Jiangling Motors,2016-2020,Bosch,fuel_pump,1,1766
Jiangling Motors,2016-2020,Faurecia,catalytic_converter,10,6614
Jiangling Motors,2016-2020,"Fujian Zhaori Environmental Science and Technology Development Co., Ltd.",catalytic_converter,1,191
Jiangling Motors,2016-2020,"Japhl Powertrain Systems Co., Ltd.",catalytic_converter,2,1533
Jiangling Motors,2016-2020,Magna,manual_transmission,1,1319
Jiangling Motors,2016-2020,"Shanghai Carthane Co., Ltd.",shock_absorber,1,1437
Jiangling Motors,2016-2020,"Shanghai Zhelin Auto Parts Co., Ltd.",manual_transmission,1,344
Jiangling Motors,2016-2020,"Shenyang Sanwei Machinery Co., Ltd.",crankshaft,1,151
Jiangling Motors,2016-2020,Tenneco,shock_absorber,1,921
Jiangling Motors,2016-2020,Umicore,catalytic_converter,2,2165
Jiangling Motors,2016-2020,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,1,819
Jiangling Motors,2016-2020,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,312
Jiangling Motors,2016-2020,"Wuxi Weifu Environmental Catalysts Co., Ltd.",catalytic_converter,2,1306
Jiangling Motors,2016-2020,ZF,automated_manual_transmission,1,639
Jiangling Motors,2016-2020,ZF,automatic_transmission_(at),2,1166
Jiangling Motors,2016-2020,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,2,785
Jiangling Motors,2016-2020,"Zhejiang Qibo Machinery Co., Ltd.",oil_pump,1,881
Jiangling Motors,2021-2025,BorgWarner,automatic_transmission_(at),1,782
Jiangling Motors,2021-2025,Bosch,abs_esc,2,3377
Jiangling Motors,2021-2025,thyssenkrupp,shock_absorber,1,363
Jiangling Motors,2021-2025,ZF,automatic_transmission_(at),1,585
Jiangling Motors,2021-2025,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,1,538
Jiangxi Isuzu,2016-2020,ADVICS,abs_esc,4,4672
Jiangxi Isuzu,2016-2020,Chengdu Xiling Power Science & Technology Incorporated Company,camshaft,1,474
Jiangxi Isuzu,2016-2020,Chengdu Xiling Power Science & Technology Incorporated Company,crankshaft,1,685
Jiangxi Isuzu,2016-2020,Denso,fuel_injection,1,344
Jiangxi Isuzu,2016-2020,Denso,fuel_pump,1,357
Jiangxi Isuzu,2016-2020,Marelli,catalytic_converter,1,803
Jiangxi Isuzu,2016-2020,"Nanjing Hanshen Material Technology Co., Ltd. (Formerly Nanjing Ecocat Emission Technology Co., Ltd.)",catalytic_converter,1,1200
Jiangxi Isuzu,2016-2020,Roki,catalytic_converter,1,1350
Jiangxi Isuzu,2016-2020,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,2,1445
Jiangxi Isuzu,2016-2020,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,2,2121
Jiangxi Isuzu,2021-2025,Bosch,abs_esc,1,805
Jinkang New Energy,2016-2020,Bosch,abs_esc,1,866
JMEV,2016-2020,Beijing West Industries,abs_esc,1,1004
JMEV,2016-2020,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,2,2184
JMEV,2021-2025,Bosch,abs_esc,2,1073
JMEV,2021-2025,"Global Technology Co., Ltd.",abs_esc,1,756
JMEV,2021-2025,Trinova,abs_esc,1,302
JMEV,2021-2025,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,3,2815
JMEV,2021-2025,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,3,1708
Jonway,2011-2015,Dongan,automatic_transmission_(at),1,536
Jonway,2016-2020,"Zhejiang Double Gold Stable Rod Manufacturing Co., Ltd.",stablizer,1,583
Joylong,2011-2015,"Zhejiang Double Gold Stable Rod Manufacturing Co., Ltd.",stablizer,1,440
Joylong,2016-2020,Airui,catalytic_converter,1,540
Joylong,2016-2020,"Huahuan (Suzhou) Automotive Technology Co., Ltd.",catalytic_converter,1,449
Joylong,2016-2020,Youfin,abs_esc,2,2563
Joylong,2021-2025,Bosch,abs_esc,1,932
Kaiyi,2021-2025,Beijing West Industries,abs_esc,1,900
Kaiyi,2021-2025,Bosch,abs_esc,2,2884
Kaiyi,2021-2025,Faurecia,catalytic_converter,1,1773
Kaiyi,2021-2025,"Global Technology Co., Ltd.",abs_esc,2,2728
Kaiyi,2021-2025,"Japhl Powertrain Systems Co., Ltd.",catalytic_converter,1,541
Kaiyi,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,1,626
Kaiyi,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,860
Kaiyi,2021-2025,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,1,533
KAMAZ,2021-2025,ZF,automatic_transmission_(at),1,855
KAMAZ,2021-2025,ZF,manual_transmission,1,983
Karma,2016-2020,Rheinmetall,water_pump,1,564
Kawei,2016-2020,"Nanjing Hanshen Material Technology Co., Ltd. (Formerly Nanjing Ecocat Emission Technology Co., Ltd.)",catalytic_converter,1,453
Kawei,2016-2020,Youfin,abs_esc,1,521
Keyton Motor,2016-2020,"Liuzhou Wuling Liuji Power Co., Ltd.",crankshaft,1,965
Keyton Motor,2016-2020,"Liuzhou Wuling Liuji Power Co., Ltd.",cylinder_block,1,721
KG Mobility,2021-2025,Aisin,automatic_transmission_(at),1,676
Kia,2005-2010,Federal-Mogul,disc_brake_(pad),2,1210
Kia,2005-2010,HL Mando,steering_gear,1,901
Kia,2005-2010,thyssenKrupp,stablizer,1,509
Kia,2011-2015,BorgWarner,clutch,1,618
Kia,2011-2015,BorgWarner,fuel_pump,1,820
Kia,2011-2015,Denso,starter_motor,3,2685
Kia,2011-2015,"DL Motors Co., Ltd.",automatic_transmission_(at),1,3685
Kia,2011-2015,"DL Motors Co., Ltd.",camshaft,1,2497
Kia,2011-2015,"DL Motors Co., Ltd.",cylinder_block,1,2087
Kia,2011-2015,"DL Motors Co., Ltd.",manual_transmission,1,633
Kia,2011-2015,"Dongwon SK, s.r.o",crossmember,1,1409
Kia,2011-2015,Ebersp?cher Gruppe GmbH & Co. KG,exhaust_manifold,1,366
Kia,2011-2015,Faurecia,catalytic_converter,1,528
Kia,2011-2015,Federal-Mogul,piston,1,514
Kia,2011-2015,Hirschvogel,transmission_shaft,1,315
Kia,2011-2015,HL Mando,shock_absorber,5,2277
Kia,2011-2015,HL Mando,steering_gear,1,2442
Kia,2011-2015,Hwashin,crossmember,2,636
Kia,2011-2015,Hyundai,automatic_transmission_(at),3,16513
Kia,2011-2015,Hyundai,chassis_frame,1,889
Kia,2011-2015,Hyundai,manual_transmission,3,4881
Kia,2011-2015,"MinebeaMitsumi Inc. (Formerly Minebea Co., Ltd.)",starter_motor,1,274
Kia,2011-2015,SJG Sejung,catalytic_converter,1,322
Kia,2011-2015,Taiwan Brake Technology Corporation,disc_brake_(pad),1,120
Kia,2011-2015,thyssenKrupp,camshaft,1,235
Kia,2011-2015,thyssenKrupp,crankshaft,1,321
Kia,2011-2015,TI,fuel_pump,1,231
Kia,2011-2015,TMD Friction Holdings GmbH,disc_brake_(pad),1,760
Kia,2011-2015,Valeo,starter_motor,1,787
Kia,2011-2015,ZF,clutch,1,2169
Kia,2016-2020,BorgWarner,clutch,1,794
Kia,2016-2020,BorgWarner,starter_motor,3,1548
Kia,2016-2020,Bosch,fuel_injection,1,910
Kia,2016-2020,Brembo,disc_brake_(pad),1,957
Kia,2016-2020,Continental,abs_esc,2,921
Kia,2016-2020,Continental,fuel_injection,1,915
Kia,2016-2020,"Dong Yang Piston Co., Ltd.",piston,1,1469
Kia,2016-2020,"Donghee Slovakia, s.r.o.",crossmember,1,1409
Kia,2016-2020,"DongSeo Machine & Tools Co., Ltd.",chassis_frame,1,902
Kia,2016-2020,"DongSeo Machine & Tools Co., Ltd.",cylinder_block,1,907
Kia,2016-2020,"Dongsuh Federal-Mogul Co., Ltd.",piston,1,403
Kia,2016-2020,"DR Axion Co., Ltd.",chassis_frame,1,590
Kia,2016-2020,"DR Axion Co., Ltd.",oil_pump,1,916
Kia,2016-2020,Faurecia,catalytic_converter,3,2498
Kia,2016-2020,Federal-Mogul,piston,1,715
Kia,2016-2020,GMB,piston,1,4091
Kia,2016-2020,GMB,transmission_shaft,1,1258
Kia,2016-2020,GMB,water_pump,1,1950
Kia,2016-2020,HL Mando,abs_esc,1,1391
Kia,2016-2020,Hyundai,abs_esc,1,112
Kia,2016-2020,Hyundai,automated_manual_transmission,1,623
Kia,2016-2020,Hyundai,automatic_transmission_(at),2,9166
Kia,2016-2020,Hyundai,chassis_frame,4,11894
Kia,2016-2020,Hyundai,fuel_injection,1,1306
Kia,2016-2020,Hyundai,manual_transmission,3,9242
Kia,2016-2020,Kia,automatic_transmission_(at),1,262
